,X,Y,Slice
921,391.0,161.0,201.0
922,241.0,162.0,201.0
923,492.0,166.0,201.0
924,283.0,168.0,201.0
925,152.0,169.0,201.0
926,386.0,172.0,201.0
927,216.0,173.0,201.0
928,188.0,175.0,201.0
929,317.0,180.0,201.0
930,262.0,182.0,201.0
931,412.0,182.0,201.0
932,423.0,184.0,201.0
933,98.0,185.0,201.0
934,505.0,186.0,201.0
935,283.0,191.0,201.0
936,416.0,193.0,201.0
937,192.0,195.0,201.0
938,376.0,197.0,201.0
939,148.0,200.0,201.0
940,244.0,200.0,201.0
941,401.0,201.0,201.0
942,70.0,202.0,201.0
943,501.0,202.0,201.0
944,345.0,203.0,201.0
945,479.0,210.0,201.0
946,378.0,216.0,201.0
947,193.0,221.0,201.0
948,501.0,222.0,201.0
949,103.0,229.0,201.0
950,256.0,231.0,201.0
951,470.0,231.0,201.0
952,489.0,231.0,201.0
953,155.0,234.0,201.0
954,217.0,234.0,201.0
955,381.0,234.0,201.0
956,122.0,235.0,201.0
957,141.0,238.0,201.0
958,326.0,241.0,201.0
959,99.0,243.0,201.0
960,391.0,243.0,201.0
961,304.0,244.0,201.0
962,359.0,246.0,201.0
963,24.0,247.0,201.0
964,149.0,250.0,201.0
965,166.0,250.0,201.0
966,182.0,250.0,201.0
967,370.0,250.0,201.0
968,199.0,251.0,201.0
969,116.0,253.0,201.0
970,279.0,253.0,201.0
971,457.0,254.0,201.0
972,231.0,256.0,201.0
973,15.0,258.0,201.0
974,218.0,260.0,201.0
975,433.0,264.0,201.0
976,58.0,265.0,201.0
977,243.0,267.0,201.0
978,515.0,267.0,201.0
979,27.0,268.0,201.0
980,323.0,269.0,201.0
981,224.0,273.0,201.0
982,186.0,274.0,201.0
983,368.0,274.0,201.0
984,407.0,274.0,201.0
985,149.0,277.0,201.0
986,330.0,277.0,201.0
987,99.0,279.0,201.0
988,232.0,284.0,201.0
989,508.0,285.0,201.0
990,431.0,287.0,201.0
991,369.0,289.0,201.0
992,282.0,290.0,201.0
993,177.0,293.0,201.0
994,342.0,293.0,201.0
995,352.0,305.0,201.0
