,X,Y,Slice
903,103.0,420.0,91.0
904,39.0,425.0,91.0
905,13.0,426.0,91.0
906,491.0,427.0,91.0
907,29.0,430.0,91.0
908,381.0,434.0,91.0
909,125.0,436.0,91.0
910,225.0,441.0,91.0
911,134.0,444.0,91.0
912,144.0,446.0,91.0
913,421.0,450.0,91.0
914,30.0,458.0,91.0
915,0.0,464.0,91.0
916,182.0,466.0,91.0
917,313.0,466.0,91.0
918,88.0,468.0,91.0
919,39.0,469.0,91.0
920,354.0,472.0,91.0
921,71.0,475.0,91.0
922,386.0,477.0,91.0
923,373.0,478.0,91.0
924,473.0,478.0,91.0
925,47.0,480.0,91.0
926,188.0,483.0,91.0
927,211.0,483.0,91.0
928,259.0,483.0,91.0
929,314.0,486.0,91.0
930,10.0,489.0,91.0
931,109.0,490.0,91.0
932,300.0,490.0,91.0
933,327.0,492.0,91.0
934,77.0,493.0,91.0
935,220.0,493.0,91.0
936,278.0,498.0,91.0
937,456.0,500.0,91.0
938,150.0,506.0,91.0
939,51.0,507.0,91.0
940,77.0,507.0,91.0
941,193.0,516.0,91.0
942,459.0,516.0,91.0
943,110.0,519.0,91.0
944,64.0,521.0,91.0
945,474.0,521.0,91.0
946,344.0,524.0,91.0
947,183.0,525.0,91.0
948,358.0,525.0,91.0
949,380.0,530.0,91.0
950,280.0,531.0,91.0
951,27.0,533.0,91.0
952,436.0,538.0,91.0
953,98.0,543.0,91.0
954,2.0,544.0,91.0
955,212.0,547.0,91.0
956,343.0,550.0,91.0
957,384.0,552.0,91.0
958,51.0,556.0,91.0
959,367.0,556.0,91.0
960,66.0,557.0,91.0
961,8.0,563.0,91.0
962,92.0,563.0,91.0
963,252.0,563.0,91.0
964,120.0,566.0,91.0
965,408.0,566.0,91.0
966,134.0,568.0,91.0
967,372.0,571.0,91.0
968,190.0,573.0,91.0
969,0.0,575.0,91.0
970,156.0,575.0,91.0
971,214.0,575.0,91.0
972,264.0,575.0,91.0
973,310.0,575.0,91.0
974,327.0,575.0,91.0
975,384.0,575.0,91.0
976,459.0,575.0,91.0
977,480.0,575.0,91.0
978,46.0,0.0,121.0
979,78.0,0.0,121.0
980,114.0,0.0,121.0
981,127.0,0.0,121.0
982,149.0,0.0,121.0
983,228.0,0.0,121.0
984,268.0,0.0,121.0
985,307.0,0.0,121.0
986,338.0,0.0,121.0
987,370.0,0.0,121.0
988,459.0,0.0,121.0
989,191.0,2.0,121.0
990,26.0,4.0,121.0
991,354.0,16.0,121.0
992,58.0,17.0,121.0
993,181.0,17.0,121.0
994,374.0,17.0,121.0
