,X,Y,Slice
735,103.0,333.0,82.0
736,320.0,333.0,82.0
737,41.0,336.0,82.0
738,156.0,339.0,82.0
739,66.0,347.0,82.0
740,372.0,347.0,82.0
741,345.0,349.0,82.0
742,83.0,352.0,82.0
743,326.0,354.0,82.0
744,40.0,355.0,82.0
745,384.0,360.0,82.0
746,127.0,362.0,82.0
747,29.0,366.0,82.0
748,62.0,370.0,82.0
749,498.0,370.0,82.0
750,366.0,373.0,82.0
751,149.0,374.0,82.0
752,115.0,378.0,82.0
753,346.0,381.0,82.0
754,418.0,381.0,82.0
755,261.0,382.0,82.0
756,384.0,382.0,82.0
757,81.0,383.0,82.0
758,397.0,383.0,82.0
759,31.0,384.0,82.0
760,129.0,384.0,82.0
761,323.0,385.0,82.0
762,52.0,386.0,82.0
763,222.0,390.0,82.0
764,142.0,391.0,82.0
765,64.0,401.0,82.0
766,172.0,402.0,82.0
767,336.0,403.0,82.0
768,118.0,407.0,82.0
769,366.0,409.0,82.0
770,148.0,410.0,82.0
771,24.0,412.0,82.0
772,295.0,416.0,82.0
773,353.0,417.0,82.0
774,425.0,417.0,82.0
775,393.0,421.0,82.0
776,36.0,424.0,82.0
777,409.0,424.0,82.0
778,215.0,447.0,82.0
779,102.0,453.0,82.0
780,157.0,457.0,82.0
781,192.0,482.0,82.0
782,101.0,488.0,82.0
783,495.0,494.0,82.0
784,77.0,496.0,82.0
785,210.0,509.0,82.0
786,64.0,510.0,82.0
787,108.0,511.0,82.0
788,501.0,513.0,82.0
789,156.0,516.0,82.0
790,70.0,0.0,109.0
791,109.0,0.0,109.0
792,128.0,0.0,109.0
793,161.0,0.0,109.0
794,181.0,0.0,109.0
795,197.0,0.0,109.0
796,247.0,0.0,109.0
797,328.0,0.0,109.0
798,342.0,0.0,109.0
799,357.0,0.0,109.0
800,369.0,0.0,109.0
801,388.0,0.0,109.0
802,407.0,0.0,109.0
803,421.0,0.0,109.0
804,499.0,0.0,109.0
805,519.0,0.0,109.0
806,23.0,1.0,109.0
807,352.0,21.0,109.0
808,134.0,32.0,109.0
809,75.0,34.0,109.0
810,147.0,35.0,109.0
811,175.0,39.0,109.0
812,87.0,46.0,109.0
813,151.0,51.0,109.0
814,479.0,53.0,109.0
815,455.0,65.0,109.0
816,135.0,70.0,109.0
817,90.0,71.0,109.0
818,160.0,71.0,109.0
819,478.0,71.0,109.0
820,239.0,72.0,109.0
821,519.0,73.0,109.0
822,71.0,75.0,109.0
823,434.0,77.0,109.0
824,354.0,78.0,109.0
825,195.0,80.0,109.0
826,507.0,83.0,109.0
827,28.0,84.0,109.0
828,217.0,84.0,109.0
829,291.0,84.0,109.0
830,253.0,85.0,109.0
831,384.0,88.0,109.0
832,269.0,90.0,109.0
833,342.0,92.0,109.0
834,365.0,93.0,109.0
835,90.0,94.0,109.0
836,240.0,96.0,109.0
837,71.0,97.0,109.0
838,230.0,99.0,109.0
839,398.0,99.0,109.0
840,183.0,100.0,109.0
841,490.0,102.0,109.0
842,374.0,107.0,109.0
843,255.0,108.0,109.0
844,117.0,109.0,109.0
845,160.0,111.0,109.0
846,519.0,113.0,109.0
