,X,Y,Slice
741,329.0,416.0,57.0
742,291.0,417.0,57.0
743,63.0,418.0,57.0
744,145.0,422.0,57.0
745,43.0,423.0,57.0
746,345.0,424.0,57.0
747,18.0,425.0,57.0
748,124.0,427.0,57.0
749,1.0,428.0,57.0
750,441.0,432.0,57.0
751,32.0,433.0,57.0
752,309.0,433.0,57.0
753,368.0,433.0,57.0
754,473.0,433.0,57.0
755,12.0,434.0,57.0
756,249.0,435.0,57.0
757,52.0,436.0,57.0
758,500.0,437.0,57.0
759,205.0,438.0,57.0
760,251.0,447.0,57.0
761,18.0,448.0,57.0
762,67.0,448.0,57.0
763,378.0,449.0,57.0
764,425.0,449.0,57.0
765,79.0,450.0,57.0
766,212.0,451.0,57.0
767,174.0,455.0,57.0
768,144.0,456.0,57.0
769,43.0,459.0,57.0
770,515.0,459.0,57.0
771,117.0,461.0,57.0
772,253.0,465.0,57.0
773,452.0,465.0,57.0
774,0.0,467.0,57.0
775,156.0,467.0,57.0
776,71.0,469.0,57.0
777,438.0,469.0,57.0
778,85.0,471.0,57.0
779,303.0,472.0,57.0
780,218.0,478.0,57.0
781,171.0,479.0,57.0
782,334.0,483.0,57.0
783,29.0,484.0,57.0
784,183.0,484.0,57.0
785,391.0,484.0,57.0
786,460.0,486.0,57.0
787,205.0,487.0,57.0
788,324.0,488.0,57.0
789,406.0,488.0,57.0
790,132.0,492.0,57.0
791,112.0,493.0,57.0
792,274.0,494.0,57.0
793,168.0,496.0,57.0
794,106.0,503.0,57.0
795,354.0,503.0,57.0
796,437.0,504.0,57.0
797,264.0,505.0,57.0
798,305.0,505.0,57.0
799,59.0,506.0,57.0
800,142.0,511.0,57.0
801,502.0,514.0,57.0
802,3.0,516.0,57.0
803,307.0,0.0,85.0
804,374.0,0.0,85.0
805,474.0,0.0,85.0
806,401.0,1.0,85.0
807,427.0,1.0,85.0
808,455.0,3.0,85.0
809,491.0,5.0,85.0
810,7.0,6.0,85.0
811,35.0,6.0,85.0
812,200.0,7.0,85.0
813,226.0,8.0,85.0
814,364.0,9.0,85.0
815,270.0,11.0,85.0
816,437.0,11.0,85.0
817,340.0,15.0,85.0
818,0.0,18.0,85.0
819,310.0,21.0,85.0
820,77.0,22.0,85.0
821,213.0,22.0,85.0
822,369.0,24.0,85.0
823,335.0,25.0,85.0
824,46.0,26.0,85.0
825,125.0,29.0,85.0
826,427.0,30.0,85.0
827,0.0,36.0,85.0
828,181.0,36.0,85.0
829,325.0,36.0,85.0
830,165.0,38.0,85.0
831,390.0,38.0,85.0
832,454.0,38.0,85.0
833,35.0,39.0,85.0
834,89.0,39.0,85.0
835,313.0,40.0,85.0
836,438.0,41.0,85.0
837,14.0,42.0,85.0
838,228.0,42.0,85.0
839,2.0,47.0,85.0
840,269.0,47.0,85.0
841,212.0,49.0,85.0
842,125.0,57.0,85.0
843,411.0,60.0,85.0
844,75.0,62.0,85.0
845,267.0,63.0,85.0
846,493.0,63.0,85.0
847,515.0,69.0,85.0
848,0.0,70.0,85.0
849,18.0,70.0,85.0
850,425.0,70.0,85.0
851,209.0,71.0,85.0
852,347.0,71.0,85.0
853,244.0,76.0,85.0
854,454.0,77.0,85.0
855,415.0,78.0,85.0
856,288.0,80.0,85.0
857,125.0,82.0,85.0
858,501.0,82.0,85.0
859,378.0,87.0,85.0
860,306.0,92.0,85.0
861,194.0,93.0,85.0
862,221.0,94.0,85.0
863,279.0,95.0,85.0
864,0.0,98.0,85.0
865,24.0,99.0,85.0
866,41.0,101.0,85.0
867,360.0,103.0,85.0
868,490.0,105.0,85.0
869,440.0,106.0,85.0
870,55.0,107.0,85.0
871,242.0,109.0,85.0
872,378.0,110.0,85.0
873,4.0,111.0,85.0
874,401.0,111.0,85.0
875,99.0,112.0,85.0
876,190.0,112.0,85.0
877,461.0,118.0,85.0
878,122.0,124.0,85.0
879,338.0,124.0,85.0
880,380.0,124.0,85.0
881,27.0,125.0,85.0
882,296.0,128.0,85.0
883,12.0,135.0,85.0
884,289.0,136.0,85.0
885,322.0,136.0,85.0
886,237.0,139.0,85.0
887,59.0,140.0,85.0
888,71.0,141.0,85.0
889,170.0,145.0,85.0
890,458.0,147.0,85.0
891,334.0,150.0,85.0
892,47.0,156.0,85.0
893,124.0,156.0,85.0
894,373.0,157.0,85.0
895,22.0,160.0,85.0
896,389.0,161.0,85.0
897,184.0,162.0,85.0
898,45.0,177.0,85.0
899,434.0,179.0,85.0
900,490.0,181.0,85.0
901,227.0,184.0,85.0
902,34.0,185.0,85.0
903,95.0,185.0,85.0
904,472.0,187.0,85.0
905,511.0,187.0,85.0
906,141.0,195.0,85.0
907,304.0,202.0,85.0
908,182.0,206.0,85.0
909,86.0,209.0,85.0
910,355.0,209.0,85.0
911,118.0,210.0,85.0
912,250.0,210.0,85.0
913,507.0,216.0,85.0
914,0.0,219.0,85.0
915,23.0,219.0,85.0
916,155.0,221.0,85.0
917,49.0,223.0,85.0
918,427.0,223.0,85.0
919,472.0,223.0,85.0
920,201.0,225.0,85.0
921,248.0,225.0,85.0
922,66.0,226.0,85.0
923,108.0,227.0,85.0
924,11.0,228.0,85.0
925,30.0,229.0,85.0
926,353.0,230.0,85.0
927,133.0,232.0,85.0
928,241.0,233.0,85.0
929,61.0,238.0,85.0
930,187.0,240.0,85.0
931,445.0,248.0,85.0
932,112.0,250.0,85.0
933,150.0,256.0,85.0
934,29.0,257.0,85.0
935,192.0,257.0,85.0
936,49.0,258.0,85.0
937,311.0,258.0,85.0
938,68.0,259.0,85.0
939,342.0,260.0,85.0
940,389.0,263.0,85.0
941,248.0,264.0,85.0
942,188.0,273.0,85.0
943,70.0,276.0,85.0
944,466.0,276.0,85.0
945,339.0,283.0,85.0
946,100.0,285.0,85.0
947,471.0,292.0,85.0
948,440.0,293.0,85.0
949,83.0,297.0,85.0
950,410.0,300.0,85.0
951,254.0,303.0,85.0
952,346.0,303.0,85.0
953,380.0,305.0,85.0
954,207.0,307.0,85.0
955,470.0,307.0,85.0
956,111.0,309.0,85.0
957,398.0,312.0,85.0
958,224.0,315.0,85.0
959,284.0,317.0,85.0
960,426.0,317.0,85.0
961,34.0,319.0,85.0
962,321.0,319.0,85.0
963,507.0,323.0,85.0
964,164.0,325.0,85.0
965,339.0,329.0,85.0
966,419.0,329.0,85.0
967,518.0,329.0,85.0
968,130.0,331.0,85.0
969,209.0,332.0,85.0
970,94.0,333.0,85.0
971,0.0,334.0,85.0
972,457.0,336.0,85.0
973,259.0,337.0,85.0
974,42.0,340.0,85.0
975,68.0,341.0,85.0
976,380.0,343.0,85.0
977,158.0,344.0,85.0
978,198.0,347.0,85.0
979,514.0,350.0,85.0
